id;titre;publication;date_debut;date_fin;adherent;description_introduction;description_presentation;description_complementaire;langues;territoires;themes;site_web;site_reservation;site_avis;geo_point_2d;altitude;capacite;moyenspaiement;prestations;multimedia_url_video;multimedia_url_photo;multimedia_url_son;multimedia_url_pdf;multimedia_credits;social_url;classement_categories;classement_labels;classement_guides;classement_chaines;classement_tourisme_et_handicap;classement_etoiles;classement_epis;classement_cles;classement_cheminees;classement_cocottes;type_etab;raison_sociale_etab;adr_etab;code_postal_etab;commune_etab;code_insee_etab;cedex_etab;bureau_distrib_etab;province_etab;pays_etab;personne_civilite_etab;personne_prenom_etab;personne_nom_etab;personne_tel1_etab;personne_tel2_etab;personne_tel3_etab;personne_fax1_etab;personne_fax2_etab;personne_mel1_etab;personne_mel2_etab;personne_mel3_etab;type_info;raison_sociale_info;adr_info;code_postal_info;commune_info;code_insee_info;cedex_info;bureau_distrib_info;province_info;pays_info;personne_civilite_info;personne_prenom_info;personne_nom_info;personne_tel1_info;personne_tel2_info;personne_tel3_info;personne_fax1_info;personne_fax2_info;personne_mel1_info;personne_mel2_info;personne_mel3_info;periode_nom_1;periode_date_debut_1;periode_date_fin_1;periode_detail_1;periode_nom_2;periode_date_debut_2;periode_date_fin_2;periode_detail_2;periode_nom_3;periode_date_debut_3;periode_date_fin_3;periode_detail_3;periode_nom_4;periode_date_debut_4;periode_date_fin_4;periode_detail_4;periode_nom_5;periode_date_debut_5;periode_date_fin_5;periode_detail_5;periode_nom_6;periode_date_debut_6;periode_date_fin_6;periode_detail_6;tarif_nom_1;tarif_standard_1;tarif_devise_1;tarif_min_1;tarif_max_1;tarif_description_1;tarif_nom_2;tarif_standard_2;tarif_devise_2;tarif_min_2;tarif_max_2;tarif_description_2;tarif_nom_3;tarif_standard_3;tarif_devise_3;tarif_min_3;tarif_max_3;tarif_description_3;tarif_nom_4;tarif_standard_4;tarif_devise_4;tarif_min_4;tarif_max_4;tarif_description_4;tarif_nom_5;tarif_standard_5;tarif_devise_5;tarif_min_5;tarif_max_5;tarif_description_5;tarif_nom_6;tarif_standard_6;tarif_devise_6;tarif_min_6;tarif_max_6;tarif_description_6;tarif_devise_7;tarif_devise_8;tarif_devise_9;tarif_devise_10
f6f66faf;HOTEL DES ARTS;;;;;;;Chambres(7);Français;Boulonnais;Hotel-restaurants;http://hotel.des.arts.pagesperso-orange.fr/;;;50.7646182, 1.6083554;;;"Checks;Credit cards;Holiday checks";"Non-smoking room;Shower;TV;Restaurant;Animals accepted";;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/3d7a5c8d/HOTNPC0620000275-1.jpg;;;;;Hotels/Tourism;;;;;1;;;;;;HOTEL DES ARTS;143 rue Carnot;62930;WIMEREUX;62893;;;;France;;;;+33 (0)3 21 32 43 13;;;+33 (0)3 21 83 77 34;;anne-marie.potot@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d77e11dc;HOTEL LE VIVIER;;2013-01-01;2013-12-31;;;;"Chambre simple(35); Chambre double(15); Chambre triple(10)";"Français;English;Deutsch";Calais Côte d'Opale;Hotel-restaurants;www.Levivier.com;;;50.879511, 1.706125;;;"Checks;Travelers’ checks;Holiday checks;Eurocard - Mastercard";;;;;;;;Hotels/1 star;;;;;1;;;;;;HOTEL LE VIVIER;Place de l'Eglise;62179;WISSANT;62899;;;;France;;;;+33 (0)3 21 35 93 61;;;+33 (0)3 21 82 10 99;;Le.vivier@wanadoo.Fr;;;;;;;;;;;;;;;;;;;;;;;;;2013-01-01;2013-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5dcae2c9;CAMPING DU VILLAGE DE LA VACHE VERTE;;2013-01-01;2013-12-31;;;;Emplacements(762);"English;Español;Français";Canche Authie;Classified campsite;www.villagedelavacheverte.com;;;50.3604974, 1.6726317;;;;;;;;;;;Campings/4 étoiles;Camping Qualité France;;;;4;;;;;;Camping du village de la vache Verte;chemin des Bois;62180;CONCHIL-LE-TEMPLE;62233;;;;France;;;;+33 (0)3 21 81 29 92;;;+33 (0)3 21 81 54 99;;l-pruvot@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;Ouverture;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cd3a2576;CHAMBRE D'HOTES LA FERME DES 4 VENTS;;;;;;;;;Calais Côte d'Opale;B&B;http://www.fermedes4vents.fr/;;;50.837767, 1.599751;;;;;;;;;;;;Gîtes de France;;;;;3;;;;;La Ferme des 4 Vents;1250, Hameau d'Haringzelle;62179;AUDINGHEN;62054;;;;;M;;Maerten;03 21 32 97 64;;;;;ferme.des.quatre.vents@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ebf70c54;CHAMBRE D'HOTES AU RAYON DE SOLEIL;;;;;;;;;Calais Côte d'Opale;B&B;;;;50.8647601, 1.5925237;;;;;;;;;;;;Locations CléVacances;;;;;;2;;;;Au Rayon de Soleil;"90 Rue du Bas 
Cap Gris-Nez";62179;AUDINGHEN;62054;;;;;Mme;;Cugny;03 21 32 93 12;;;;;aurayondesoleil@orange.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
f5967e93;CHAMBRE D'HOTES LES COLLINES DE LA MER;;;;;;;;;Calais Côte d'Opale;B&B;http://lescollinesdelamer.com/;;;50.8272403, 1.6613738;;;;;;;;;;;;Locations CléVacances;;;;;;3;;;;Les Collines de la Mer;244 Rue de l'Eglise;62250;BAZINGHEN;62089;;;;;M;;Larive;03 21 91 59 47;06 23 28 91 30;;;;larive.jeanpierre@neuf.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12cebdc8;CHAMBRE D'HOTES AU FIL DU CREMBREUX;;;;;;;;;Calais Côte d'Opale;B&B;http://www.aufilducrembreux.com/;;;50.8098434, 1.7237146;;;;;;;;;;;;Gîtes de France;;;;;3;;;;;Au Fil du Crembreux;9 Rue de Bouquinghen;62250;MARQUISE;62560;;;;;M;;Maerten;03 21 33 24 81;06 38 40 51 22;;;;karelle.fred@aufilducrembreux.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91176377;CHAMBRE D'HOTES CHEZ SOPHIE;;;;;;;;;Calais Côte d'Opale;B&B;;;;50.806066, 1.7294625;;;;;;;;;;;;Locations CléVacances;;;;;;2;;;;Chez Sophie;12 Avenue de la Gare;62720;RINXENT;62711;;;;;Mme;;Drollet Mazurier;03 21 87 46 43;06 78 98 28 99;;;;jose.drollet@dbmail.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2ce4d5f4;GITE AU CHANT DU COQ;;;;;;;;;Calais Côte d'Opale;Furnished flats and gites;www.auchantducoq.net;;;50.8551581, 1.6865034;;6.0;;;;;;;;;;Gîtes de France;;;;;3;;;;;Au Chant du Coq;850 Rue de la Vallée;62250;AUDEMBERT;62052;;;;;M;;Everaere;03 21 92 89 14;06 80 70 10 16;;;;viviane.everaere@club-internet.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
033429fd;GITE DU MONT DE COUPLE;;;;;;;;;Calais Côte d'Opale;Meublés et Gîtes;www.gite-2caps.com;;;50.8814365, 1.7085555;;33.0;;;;;;;;;;Locations CléVacances;;;;;;3;;;;Gîte du Mont de Couple;72/78 Rue de l'Eglise;62179;HERVELINGHEN;62444;;;;;;;SCI du Mont de Couple;00 33 (0)6 81 20 87 57;;;;;benoit@gite-2caps.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
886a7b6d;GITE LA PIERRE BLEUE;;;;;;;;;Calais Côte d'Opale;Meublés et Gîtes;;;;50.8304088, 1.7172585;;5.0;;;;;;;;;;Gîtes de France;;;;;3;;;;;Gîte La Pierre Bleue;19 Rue de l'Eglise;62250;LEULINGHEN-BERNES;62505;;;;;Mme;;Montagne;00 33 (0)3 21 10 57 83;00 33 (0)6 60 07 13 63;;;;gitepierrebleue@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bdc86a93;GITE DE MR CAPPON;;;;;;;;;Calais Côte d'Opale;Meublés et Gîtes;;;;50.8848806, 1.6634161;;8.0;;;;;;;;;;Locations CléVacances;;;;;;2;;;;Gîte de Mr Cappon;1 Rue Albert Camus;62179;WISSANT;62899;;;;;M;Edric;Cappon;00 33 (0)3 20 42 98 31;;;;;edric.Cappon@polytech-lille.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
af2afe61;GITE SOURIRE D'AVRIL;;;;;;;;;Calais Côte d'Opale;Meublés et Gîtes;monsite.orange.fr/souriredavril;;;50.8810358, 1.6644067;;6.0;;;;;;;;;;;;;;3;;;;;;Gîte Sourire d'Avril;3 Rue Auguste Blanqui;62179;WISSANT;62899;;;;;Mme;;Decroix;00 33 (0)3 21 10 63 54;00 33 (0)6 77 97 47 38;;;;dominique.decroix-beaugrand@orange.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6f700102;LA FERME DU MANEGE;;;;;;;;;Calais Côte d'Opale;Meublés et Gîtes;;;;50.8915554, 1.69214;;;;;;;;;;;;Gîtes de France;;;;;3;;;;;La Ferme du Manège;Hameau de Sombre;62179;WISSANT;62899;;;;;M;;Potterie;00 33 (0)3 21 35 93 67;;;;;pc62@orange.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9daa46f1;GITE DE MME DELFOSSE;;;;;;;;;Calais Côte d'Opale;Meublés et Gîtes;;;;50.8816534, 1.6592934;;6.0;;;;;;;;;;;;;;3;;;;;;Gîte de Mme Delfosse;41 Avenue Victor Hugo;62179;WISSANT;62899;;;;;Mme;;Delfosse;00 32 276 298 46;;;;;mdelfosse@hotmail.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0947ad79;GITE LA CANODYS;;;;;;;;;Calais Côte d'Opale;Meublés et Gîtes;http://lacanodys-wissant.fr;;;50.8836756, 1.6618532;;5.0;;;;;;;;;;Locations CléVacances;;;;;;3;;;;Gîte La Canodys;13 rue du commandant Charcot;62179;WISSANT;62899;;;;;;;;00 33 (0)3 21 30 21 92;;;;;lacanodys@orange.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
c34e01a7;GITE DE MME SOTRET;;;;;;;;;Calais Côte d'Opale;Meublés et Gîtes;;;;50.8848159, 1.6628591;;4.0;;;;;;;;;;Locations CléVacances;;;;;;2;;;;Gîte de Mme Sotret;1 rue Louis Blériot;62179;WISSANT;62899;;;;;Mme;Irène;Sotret;00 33 (0)3 21 35 91 71;00 33 (0)6 60 71 22 46;;;;irene.sotret@gmail.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6c82a742;RESIDENCE DE LA PLAGE;;;;;;;;;Calais Côte d'Opale;Meublés et Gîtes;;;;50.8856681, 1.6625447;;4.0;;;;;;;;;;;;;;1;;;;;;Résidence de la Plage;;62179;WISSANT;62899;;;;;M;;Potterie;00 33 (0)3 21 35 12 91;;;;;pc62@orange.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
aa536d45;GITE LA FERME DU BREUIL;;;;;;;;;Calais Côte d'Opale;Meublés et Gîtes;www.lebreuil.com;;;50.859954, 1.668076;;2.0;;;;;;;;;;;;;;;;;;;;La Ferme du Breuil;Ferme Le Breuil;62179;WISSANT;62899;;;;;;;;00 33 (0)3 21 92 88 87;;;;;contact@lebreuil.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
b9d240cb;MURMURE DE TILLEUL;;;;;;;;;Calais Côte d'Opale;B&B;;;;50.392439, 2.712243;;;;"Animals accepted;Bar;Billiard;Kitchen;Car park;TV;Wi-fi";;;;;;;;;;;;;;;;;;Murmure de Tilleul;999 Rue haute;62850;ALEMBON;62020;;;;;Mme;Marie-Noëlle;Allexandre;+33 (0)6 14 36 27 92;;;;;mumuredetilleul@gmail.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50.0;90.0;Petit déjeuner inclus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0b76c8ca;LA SENS HEBRON;;;;;;;;English;Calais Côte d'Opale;;www.cense-hebron.com;;;50.853961, 1.976552;;;Chèques Vacances;"Barbecue;Terrace;TV";;;;;;;;Gîtes de France;;;;;3;;;;;La Sens Hébron;36 avenue de la Cense Hébron;62610;ARDRES;62038;;;;;M;;Lelieur;+33 (0)6 77 18 35 17;;;;;edouard.lelieur@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A la semaine;;;320.0;350.0;Petit Déjeuner inclus;au week-end;;;150.0;;;Location de linge;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;
31013938;LA FERME DU GRAND AIR;;;;;;;;;Calais Côte d'Opale;Chambre d'hôtes;www.lafermedugrandair.fr;;;50.839472, 1.837554;;;;"Animaux acceptés;Parking;Restaurant;Télévision;Wifi";;;;;;;;;;;;;;;;;;La Ferme du Grand Air;132 Rue Henry Hamy;62132;FIENNES;62334;;;;;M;Didier;Baron;+33 (0)9 73 14 43 79;;;;;legrandair@lafermedugrandair.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55.0;120.0;;;;;6.0;;Le petit déjeuner;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3970ec8c;GITE DU MAT;;;;;;;;"Deutsch;English";Calais Côte d'Opale;;;;;50.8096372, 1.8655917;;22.0;;"Salon de télévision;Terrain ombragé;Téléphone;Télévision;Wifi";;;;;;;;"Gîtes de France;Tourisme et handicap";;;;;2;;;;;Gîte du Mat;1175 Route du Mât;62132;HERMELINGHEN;62439;;;;;Mme;;Mequignon;+33 (0)3 61 13 04 72;+33 (0)6 58 06 19 59;;;;hmequignon@yahoo.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A la semaine;;;1200.0;1400.0;;Au week-end;;;580.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35414a33;LA CENSE AUX ALOUETTES;;;;;;;;English;Calais Côte d'Opale;Hébergement locatif;http://www.lacenseauxalouettes.com/;;;50.873465, 1.919675;;6.0;Chèques Vacances;"Animaux acceptés;Télévision;Wifi";;;;;;;;;;;;;;;;;;La cense aux alouettes;230 Rue de Clairsou;62340;ANDRES;62031;;;;;;;;+33 (0)6 67 95 62 69;;;;;marchantchris@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A la semaine;;;320.0;370.0;;Au week-end;;;170.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
f3a4a67b;GITE D'ECOTTES;;;;;;;;English;Calais Côte d'Opale;;;;;50.818919, 1.931773;;8.0;Chèques Vacances;Télévision;;;;;;;;Gîtes de France;;;;;3;;;;;Gites d'Ecotte;"635 Rue de Ferlinghem
Ecottes";62850;LICQUES;62506;;;;;M;Walter;Paone;+33 (0)6 13 90 0004;;;;;paone.walter@orange.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A la semaine;;;270.0;330.0;;Au week-end;;;130.0;160.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
afca71a7;GITE SAINTE THERESE;;;;;;;;English;Calais Côte d'Opale;;;;;50.782829, 1.971433;;5.0;Chèques Vacances;Télévision;;;;;;;;Gîtes de France;;;;;3;;;;;Gite Sainte Thérèse;57 Rue d'Audenfort;62890;CLERQUES;62228;;;;;M;;Lorgnier;+33 (0)6 03 92 12 01;;;;;alfred.lorgnier@orange.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A la semaine;;;280.0;450.0;;Au week-end;;;150.0;250.0;;Location de draps;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;
8a1626e2;L'ECURIE DE LA JUMENT NOIRE;;;;;;;;English;Calais Côte d'Opale;;;;;50.83174, 1.923633;;5.0;Chèques Vacances;"Animaux acceptés;Terrasse;Télévision;Wifi";;;;;;;;;;;;;3;;;;;L'Ecurie de la Jument Noire;794 Rue des Croisettes;62610;RODELINGHEM;62716;;;;;M;;Boulogne;+33 (0)6 89 80 44 02;;;;;p.boulogne@nordnet.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A la semaine;;;300.0;350.0;;Au week-end;;;160.0;;;Location de linge;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;
a6149ebb;LE CHATEAU DE LA MOTTE;;;;;;;;"English;Español";Calais Côte d'Opale;Hébergement locatif;;;;50.798712, 1.824098;;4.0;;"Télévision;Wifi";;;;;;;;;;;;;;;;;;Le château de la motte;3 route de Boursin;62132;HARDINGHEN;62412;;;;;M;Denis;Watier;+33 (0)3 21 85 6170;;;;;watier.denis@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A la semaine;;;285.0;370.0;;Au week-end;;;175.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cb8cad4b;GITE DE LA PLACE;;;;;;;;English;Calais Côte d'Opale;;;;;50.8034725, 1.860871;;4.0;Chèques Vacances;"Animaux acceptés;Télévision";;;;;;;;Gîtes de France;;;;;3;;;;;Gîte de la Place;La Place;62132;HERMELINGHEN;62439;;;;;M;;Grare;+33 (0)3 21 82 12 34;;;;;nadinegrare@hotmail.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A la semaine;;;260.0;390.0;;Au week-end;;;150.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
b8ed8053;LE PLEIN AIR;;;;;;;;English;Calais Côte d'Opale;;;;;50.831073, 1.946808;;4.0;Chèques Vacances;Télévision;;;;;;;;Gîtes de France;;;;;3;;;;;Le Plein air;146 Rue du moulin de Landredthun;62610;RODELINGHEM;62716;;;;;M;Christian;Deneuville;+33 (0)6 60 97 44 15;;;;;deneuville.christian@sfr.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A la semaine;;;220.0;340.0;;Au week-end;;;150.0;;;Location linge;;;7.0;;Draps;Location linge;;;5.0;;Serviettes;;;;;;;;;;;;;;;;
eeb53056;ENTRE CAPS ET MARAIS;;;;;;;;;Calais Côte d'Opale;;www.gites-alembon.com;;;50.779405, 1.880776;;3.0;Chèques Vacances;"Animaux acceptés;Barbecue;Chaise bébé;Douche;Jardin;Lit bébé";;;;;;;;Gîtes de France;;;;;2;;;;;Entre Caps et Marais;621 Rue Haute;62850;ALEMBON;62020;;;;;Mme;Martine;Levray;+33 (0)3 21 19 99 13;;;;;gitealembonmaco@yahoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A la semaine;;;240.0;280.0;;Au week-end;;;150.0;;;Location de linge;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;
83064836;HALINGHEN HOME;;;;;;;;;Boulonnais;Chambre d'hôtes;http://www.merelinasfrance.info/indiv.php?prop=21&lang=2;;;50.600999, 1.690592;;5.0;;"Jardin;Toilettes";;;;;;;;;;;;;;;;;;Halinghen Home;106 rue Pouillette;62830;HALINGHEN;62402;;;;;Mme;;Ponsonby;+33 (0)3 21 83 04 80;;;;;info@merelinasfrance.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6c6cfe16;L'OPALE INN;;;;;;;;;Boulonnais;Chambre d'hôtes;www.lopalinn.net;;;50.622289, 1.752997;;6.0;;Toilettes;;;;;;;;;;;;;;;;;;L'Opale Inn;335, Le Breuil;62830;SAMER;62773;;;;;M;;Labus;+33 (0)3 21 33 70 87;+33 (0)6 74 19 16 88;;;;lopaleinn@orange.fr;;;;;;;;;;;;;;;;;;;;;;;;Fermeture;2014-10-15;2015-04-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
b2e6a245;GITE LA BOHEME;;;;;;;;;Boulonnais;;;;;50.703371, 1.934537;;4.0;;"Animaux acceptés;Cuisine - coin cuisine;Jardin;Salon";;;;;;;;;;;;;;;;;;Gîte La Bohême;9 Chemin de Croix;62240;QUESQUES;62678;;;;;Mme;;RILEY;+33 (0)6 10 54 67 11;;;;;marinariley@hotmail.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6b148689;CHAMBRE D'HOTES AU CH'TI DEL'LYS;;;;;;;;;7 Vallées - Ternois;Hébergement locatif;www.auchtidellys.com;;;50.5460291, 2.162945;;10.0;;;;;;;;;;;;;;;;;;;;Chambre d'hôtes Au Ch'ti Del'Lys;2 La Place;62310;MATRINGHEM;62562;;;;;;;;00 33 (0)3 21 04 42 83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ece2d4a7;GITE AU VIEUX MOULIN;;;;;;;;;7 Vallées - Ternois;Meublés et Gîtes;;;;50.545314, 2.1632291;;3.0;;;;;;;;;;Gîtes de France;;;;;1;;;;;Gîte Au Vieux Moulin;5 Rue du Moulin;62310;MATRINGHEM;62562;;;;;;;;00 33 (0)3 21 04 40 05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0e5ab887;CHAMBRE D'HOTES LA BUCAILLE;;;;;;;;;7 Vallées - Ternois;Hébergement locatif;;;;50.4713626, 1.9907324;;6.0;;;;;;;;;;;;;;;;;;;;Chambre d'hôtes La Bucaille;21 Rue du Moulin;62990;ROYON;62725;;;;;;;;00 33 (0)3 21 90 60 72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5c8c1ca7;GITE DE GROUPE A PETITS PAS;;;;;;;;;7 Vallées - Ternois;Hébergement locatif;;;;50.48101, 2.1288209;;16.0;;;;;;;;;;;;;;;;;;;;A Petits Pas;16 Route de Canlers;62310;RUISSEAUVILLE;62726;;;;;;;;00 33 (0)3 21 41 70 07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d9a65140;GARDEN LODGE;;;;;;;;;7 Vallées - Ternois;Hébergement locatif;;;;50.4677232, 2.0401582;;2.0;;;;;;;;;;;;;;;;;;;;Garden Lodge;60 Rue Principale;62310;SAINS-LÈS-FRESSIN;62738;;;;;;;;00 33 (0)3 21 05 18 77;00 33 (0)6 60 74 29 86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6fe99746;CAMPING LES PRAIRIES DE LA MER;;2013-04-01;2013-10-15;;;La campagne et la mer au cœur de la côte d’Opale,situées dans la vallée « Les Prairies de la Mer » Sont entourées de collines, de forêts ainsi que la mer à proximité (10 min d'Hardelot)). Idéalement placées dans un petit village non loin de la ville.<br>Vous y trouverez le calme et Le confort. Les amoureux de randonnées Pédestres ou vététistes seront comblés par la diversité du paysage et les vues magnifiques que les collines du Haut- Boulonnais pourront leur offrir.<br><br>;Emplacements(58);;Boulonnais;Classified campsite;http://prairiesdelamer.fr;;;50.6294901, 1.6829378;;;;"Water connection;Power connection;Kids games;Minigolf;Table tennis;MTB-Bike";;;;;;;Campings/2 étoiles;;;;;2;;;;;;Camping Les Prairies de la Mer;61 Rue des Ecoles;62830;VERLINCTHUN;62845;;;;France;;;;+33 (0)6 66 41 68 02;+33 (0)3 21 33 80 38;;;;lesprairiesdelamer@yahoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ffbc7dbf;GITE DETENTE;;;;;;;;;7 Vallées - Ternois;Meublés et Gîtes;;;;50.4705566, 1.9798071;;9.0;;;;;;;;;;Gîtes de France;;;;;3;;;;;Détente;16 Rue du Moulin;62990;LEBIEZ;62492;;;;;;;;00 33 (0)3 21 90 62 48;00 33 (0)6 68 58 02 29;;;;chemello-borys-jl@orange.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
a3b00e53;MR ET MME DELATTRE;;;;;;;;;Boulonnais;Hébergement locatif;;;;50.699139, 1.785916;;2.0;;"Animaux acceptés;Cuisine - coin cuisine;Salon;Terrasse";;;;;;;;;;;;;;;;;;Mr et Mme Delattre;7 Route de la Capelle;62240;CRÉMAREST;62255;;;;;;;;+33 (0)3 21 91 53 99;+33 (0)6 65 28 52 98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
